2010/10/08 11:35,123.394,79.801,163.655,12.406566
2010/10/08 11:40,120.707,79.502,163.268,12.288849
2010/10/08 11:45,118.725,79.719,163.602,12.374231
2010/10/08 11:50,121.533,80.353,164.536,12.624814
2010/10/08 11:55,124.271,80.777,165.178,12.793374
2010/10/08 12:00,119.449,81.242,165.887,12.978772
2010/10/08 12:05,122.796,81.416,166.187,13.04814
2010/10/08 12:10,122.704,81.38,166.19,13.033894
2010/10/08 12:15,121.583,81.524,166.442,13.091654
2010/10/08 12:20,125.525,81.783,166.86,13.195552
2010/10/08 12:25,122.478,81.558,166.581,13.105253
2010/10/08 12:30,117.965,81.773,166.925,13.191406
2010/10/08 12:35,116.724,82.269,167.674,13.391101
2010/10/08 12:40,121.013,82.752,168.405,13.58625
2010/10/08 12:45,124.304,83.124,168.971,13.737301
2010/10/08 12:50,121.79,83.236,169.175,13.783037
2010/10/08 12:55,120.714,83.063,168.976,13.712433
2010/10/08 13:00,115.183,82.458,168.179,13.46729
2010/10/08 13:05,118.181,81.559,166.966,13.105527
2010/10/08 13:10,120.746,80.474,165.496,12.672959
2010/10/08 13:15,124.548,79.427,164.073,12.25951
2010/10/08 13:20,121.128,78.668,163.081,11.962128
2010/10/08 13:25,115.791,77.833,161.974,11.638032
2010/10/08 13:30,117.181,76.983,160.854,11.310887
2010/10/08 13:35,116.698,76.106,159.699,10.976119
2010/10/08 13:40,112.41,75.149,158.423,10.614791
2010/10/08 13:45,112.796,74.025,156.889,10.194657
2010/10/08 13:50,111.237,72.552,154.835,9.652673
2010/10/08 13:55,113.909,70.746,152.293,9.001384
2010/10/08 14:00,110.917,68.844,149.603,8.33138
2010/10/08 14:05,106.313,66.829,146.713,7.639947
2010/10/08 14:10,105.643,64.999,144.094,7.029612
2010/10/08 14:15,97.324,63.038,141.263,6.394826
2010/10/08 14:20,97.993,61.475,139.009,5.903801
2010/10/08 14:25,94.87,59.88,136.705,5.416633
2010/10/08 14:30,95.193,58.223,134.285,4.926438
2010/10/08 14:35,89.858,57.08,132.622,4.598124
2010/10/08 14:40,89.629,56.117,131.222,4.327706
2010/10/08 14:45,86.141,54.998,129.588,4.021039
2010/10/08 14:50,79.977,54.144,128.365,3.792536
2010/10/08 14:55,75.553,52.476882,125.87,3.360699
2010/10/08 15:00,71.812,51.198539,123.963,3.043083
2010/10/08 15:05,70.973,50.229042,122.515,2.810226
2010/10/08 15:10,69.641,48.766181,120.3,2.472463
2010/10/08 15:15,58.176,47.00011,117.603,2.08742
2010/10/08 15:20,54.158,45.366943,115.111,1.754636
2010/10/08 15:25,53.383666,43.387908,112.034,1.383159
2010/10/08 15:30,52.262138,41.505855,109.072,1.064264
2010/10/08 15:35,46.557189,39.261535,105.493,0.0
